index,cycles
marlann_compute_fail1-p0.btor,28464.0
marlann_compute_fail1-p1.btor,28888.0
marlann_compute_fail1-p2.btor,29330.0
marlann_compute_fail2-p1.btor,27847.0
marlann_compute_fail2-p2.btor,29332.0
