index,cycles
marlann_compute_fail1-p0.btor,31835.0
marlann_compute_fail1-p1.btor,32318.0
marlann_compute_fail1-p2.btor,32258.0
marlann_compute_fail2-p1.btor,32038.0
marlann_compute_fail2-p2.btor,32243.0
