base,Cpu,Mem,BMC,seahorn_total,Result
marlann_compute_fail1-p0.btor,1.00,47,,,
marlann_compute_fail1-p2.btor,1.00,47,,,
marlann_compute_fail2-p2.btor,1.00,47,,,
marlann_compute_fail1-p1.btor,1.00,47,,,
marlann_compute_fail2-p1.btor,1.01,47,,,
